<TICKER> <PER> <DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
EURGBP 1 141201 2115 0.7931000 0.7932000 0.7929000 0.7931000 940
EURGBP 1 141201 2116 0.7930800 0.7931900 0.7928000 0.7931100 978
EURGBP 1 141201 2117 0.7931000 0.7931400 0.7928000 0.7930500 783
EURGBP 1 141201 2118 0.7930500 0.7931200 0.7928000 0.7930600 746
EURGBP 1 141201 2119 0.7929000 0.7931200 0.7927000 0.7929400 651
EURGBP 1 141201 2120 0.7930000 0.7931000 0.7928000 0.7930500 620
EURGBP 1 141201 2121 0.7929900 0.7931300 0.7928000 0.7928000 733
EURGBP 1 141201 2122 0.7930200 0.7930800 0.7927000 0.7928700 940
EURGBP 1 141201 2123 0.7929000 0.7929400 0.7926000 0.7929000 833
EURGBP 1 141201 2124 0.7929100 0.7929500 0.7927000 0.7929200 547
EURGBP 1 141201 2125 0.7929000 0.7929500 0.7927000 0.7928200 636
EURGBP 1 141201 2126 0.7928900 0.7930200 0.7927000 0.7930000 447
EURGBP 1 141201 2127 0.7930000 0.7930500 0.7927000 0.7930000 630
EURGBP 1 141201 2128 0.7930000 0.7930700 0.7928800 0.7930100 524
EURGBP 1 141201 2129 0.7930000 0.7930500 0.7928000 0.7930100 267
EURGBP 1 141201 2130 0.7930000 0.7931000 0.7928000 0.7930100 435
EURGBP 1 141201 2131 0.7930100 0.7930500 0.7927000 0.7930000 619
EURGBP 1 141201 2132 0.7929700 0.7931000 0.7928000 0.7930300 585
EURGBP 1 141201 2133 0.7930700 0.7931000 0.7928000 0.7930200 687
EURGBP 1 141201 2134 0.7930100 0.7931000 0.7927000 0.7929800 573
EURGBP 1 141201 2135 0.7929900 0.7931000 0.7927000 0.7928700 681
EURGBP 1 141201 2136 0.7929300 0.7930000 0.7927000 0.7929300 361
EURGBP 1 141201 2137 0.7928500 0.7929400 0.7926000 0.7929000 613
EURGBP 1 141201 2138 0.7928200 0.7929200 0.7927000 0.7928200 546
EURGBP 1 141201 2139 0.7928000 0.7929000 0.7926000 0.7927900 728
EURGBP 1 141201 2140 0.7927300 0.7929000 0.7927000 0.7928400 349
EURGBP 1 141201 2141 0.7928400 0.7929000 0.7925000 0.7928000 493
EURGBP 1 141201 2142 0.7928000 0.7929100 0.7926000 0.7927600 528
EURGBP 1 141201 2143 0.7929000 0.7929000 0.7926000 0.7928000 565
EURGBP 1 141201 2144 0.7928100 0.7929000 0.7926000 0.7927000 658
EURGBP 1 141201 2145 0.7928300 0.7929000 0.7925000 0.7927900 705
EURGBP 1 141201 2146 0.7928000 0.7928700 0.7925000 0.7927400 764
EURGBP 1 141201 2147 0.7928000 0.7928000 0.7924000 0.7927100 1192
EURGBP 1 141201 2148 0.7927100 0.7928000 0.7925000 0.7927100 816
EURGBP 1 141201 2149 0.7927000 0.7928300 0.7925000 0.7927800 615
EURGBP 1 141201 2150 0.7927800 0.7928500 0.7925000 0.7927800 515
EURGBP 1 141201 2151 0.7927300 0.7928000 0.7925900 0.7927300 475
EURGBP 1 141201 2152 0.7926900 0.7927800 0.7925000 0.7927100 686
EURGBP 1 141201 2153 0.7927200 0.7928000 0.7925000 0.7927300 510
EURGBP 1 141201 2154 0.7927300 0.7927900 0.7925000 0.7927400 330
EURGBP 1 141201 2155 0.7928000 0.7928000 0.7925000 0.7927700 348
EURGBP 1 141201 2156 0.7927500 0.7927800 0.7924000 0.7926200 545
EURGBP 1 141201 2157 0.7927000 0.7927000 0.7923000 0.7925200 692
EURGBP 1 141201 2158 0.7924900 0.7925600 0.7922000 0.7924600 404
